TV,Radio,Social Media,Influencer,Sales,ROI
13.0,2.807795774,0.60165589,Mega,48.15867528,2.9348131958396433
87.0,29.11492788,6.434981931,Nano,310.0488048,2.5299798692480984
80.0,24.00926522,0.277916714,Macro,288.6605546,2.767938966676499
25.0,5.308684631,1.459211679,Nano,89.75857399,2.8254490984895817
65.0,22.50506462,6.523355861,Macro,227.624483,2.4208051335499707
15.0,7.650640038,3.483067269,Micro,56.34621181,2.1560741898608273
90.0,30.82298689,1.891624828,Nano,322.8478529,2.6308835466302023
87.0,24.73827816,3.608007687,Mega,313.1932687,2.7152436370203743
87.0,29.32736229,1.618873632,Nano,310.1228399,2.6293576685659548
35.0,14.82454522,1.765247886,Nano,122.065538,2.3660792310059398
58.0,18.24844637,0.464631537,Macro,207.2787158,2.7019997301018996
11.0,1.5308523,2.412231941,Micro,36.97050118,2.4740877173510407
85.0,32.61828343,7.461405498,Mega,301.7104781,2.412146054134133
64.0,25.28047404,1.795472681,Macro,223.8618866,2.4579693613921294
69.0,13.21271627,2.51343887,Mega,245.4635049,2.8971396671358502
38.0,5.433861834,4.68229946,Macro,134.7842978,2.8012271589256508
42.0,9.042435583,0.400175497,Nano,150.4635226,2.9248811333858913
10.0,3.779924037,1.188229762,Macro,40.69590144,2.7188323948621393
88.0,25.78893457,5.871907356,Mega,315.0931833,2.6332188394166427
18.0,4.32467821,1.383422123,Mega,60.91377507,2.5693233204860504
77.0,28.53692221,3.714551546,Mega,271.690631,2.4868372174712103
24.0,10.26587715,4.105277331,Nano,84.1969111,2.194276201454695
87.0,21.65560783,4.342996442,Macro,306.9010938,2.715972429723605
64.0,25.13907969,3.249423621,Nano,231.6576938,2.5074298803195165
20.0,3.655618827,0.901505113,Nano,59.49157912,2.422579259092178
68.0,18.70863089,1.950714199,Mega,244.4055513,2.7566812167928307
20.0,1.957628612,0.873307408,Macro,68.32842672,2.9928000612915735
43.0,14.92235288,2.357322546,Macro,152.2054523,2.524987920461667
70.0,23.17539059,4.579829006,Macro,245.5141816,2.5115199230757606
64.0,22.85908473,7.595223422,Micro,226.7274918,2.40039333552833
41.0,8.207210536,0.054399134,Nano,143.4926191,2.9128690690630457
23.0,12.3698842,0.564642432,Micro,82.77529468,2.3035031330087956
52.0,17.29692445,1.341983961,Micro,182.6859507,2.586194419045579
23.0,4.523879459,3.658953779,Nano,83.35221964,2.673016239538663
61.0,29.98807828,5.491511053,Micro,215.1537313,2.2300440205792684
51.0,13.87461816,3.553056769,Nano,188.0915735,2.7487646437667554
18.0,7.929312525,2.364400595,Mega,68.20662226,2.4106635269368986
77.0,21.26509998,5.22210992,Micro,272.8654886,2.636707365708968
39.0,10.88633139,0.109931925,Nano,133.678656,2.6737729409448363
33.0,0.94680009,0.659368424,Macro,118.0929681,3.4124831835175637
10.0,7.085628089,0.620930871,Nano,36.56273,2.0649257759566404
16.0,5.671721291,0.712198048,Nano,53.79021764,2.4030741366316537
37.0,7.770454122,1.797070674,Micro,135.7213798,2.9145070603292624
33.0,7.047832451,1.939791634,Macro,114.6774526,2.7312203321589776
71.0,24.37537742,3.050471293,Macro,253.8599728,2.5792002418006112
75.0,20.62311544,6.519578952,Macro,265.8166987,2.6024053925957458
19.0,12.52181267,1.924052672,Micro,66.91309675,2.000638825331069
77.0,19.19058531,1.96627845,Micro,279.2244259,2.844675504126967
74.0,20.40464594,3.936969494,Macro,263.2191068,2.6765790417247546
70.0,15.29255881,2.437563019,Micro,251.7579931,2.8696870339552984
33.0,3.92726748,2.376656144,Mega,118.5082625,3.015176388843677
58.0,11.7731273,0.101324028,Micro,209.2938943,2.99528497644363
13.0,11.95248101,3.326804424,Nano,52.44377341,1.8544942916749656
80.0,18.78109394,4.054434455,Micro,283.5399283,2.7572175951768245
34.0,7.767692583,2.769472522,Macro,117.971425,2.6488310318331383
19.0,0.194576476,1.235674585,Mega,64.57192004,3.160603354662808
78.0,26.82739706,2.389919757,Micro,277.9719036,2.592602686322083
38.0,7.882629022,0.921557242,Nano,137.5862512,2.939614213650502
94.0,26.87287001,2.585689594,Macro,333.0484425,2.697653719339274
68.0,30.35777737,4.303529107,Macro,241.2753185,2.3502069745630476
27.0,14.02210263,1.088194757,Nano,98.92909094,2.3492850223978876
57.0,16.68509976,0.667511487,Mega,201.0811349,2.7044259983285155
76.0,31.20750747,4.292261144,Mega,271.222418,2.4324931017475233
97.0,25.47353261,1.533320645,Nano,343.6733749,2.771406304402317
53.0,15.31054288,2.280185979,Macro,191.4832078,2.7125829538107507
15.0,11.35623505,0.85939064,Mega,51.32043539,1.885697428916983
87.0,29.35332175,6.940423544,Macro,303.5941572,2.4623646274680424
54.0,14.11905996,4.21564213,Nano,190.2844643,2.6306110179764755
37.0,6.460701926,1.332038473,Nano,132.4269998,2.95643889211468
25.0,5.739965646,0.235851848,Macro,83.4309074,2.6934206794109796
67.0,22.05171417,3.380999278,Mega,240.361592,2.6003952825124035
93.0,32.52159528,6.428194995,Micro,326.6530006,2.4755855990313735
58.0,16.22488015,3.386847875,Mega,210.5247184,2.712537444497906
59.0,15.41542077,1.707459574,Mega,211.176946,2.7741586372676577
90.0,26.77426032,5.958191412,Macro,318.5450016,2.5954423390447583
99.0,28.34481642,5.939716823,Mega,348.2742503,2.61301324186684
47.0,14.26513655,0.454169997,Mega,166.3548254,2.695345017742848
100.0,27.31829646,3.269504966,Macro,356.2562363,2.7280973598585256
20.0,14.13534024,3.890982839,Micro,69.83370712,1.8364569978254246
53.0,15.73860438,4.224996581,Mega,190.6822352,2.613388493557523
38.0,16.08943737,2.525347278,Micro,138.0269028,2.4380010214324113
19.0,7.529380566,0.663731937,Nano,68.48861968,2.5186017110929906
69.0,22.99736022,5.937954803,Macro,241.1762462,2.4626075501300018
23.0,17.88277776,0.724534451,Nano,80.75858475,1.9409709605959438
25.0,1.833772485,1.466704533,Macro,90.30092951,3.1907917825047876
39.0,5.906967275,3.5879983,Mega,140.0247392,2.8874077451079825
100.0,31.6462889,6.52108481,Micro,356.5177011,2.5803320387944577
12.0,2.201477322,0.166173465,Micro,44.99813919,3.1319065209125756
46.0,17.94687212,1.643429846,Micro,158.6679165,2.4190758655486686
15.0,0.61637615,1.584732553,Micro,48.19920075,2.802098491569541
91.0,23.74340747,6.509060472,Mega,318.145612,2.6238279302668053
79.0,17.40233918,4.550484424,Macro,282.6928978,2.80024755829414
23.0,7.568249276,1.344170818,Micro,79.20466841,2.481938636327103
96.0,33.98063924,6.003671155,Macro,347.4850616,2.5553320128671007
70.0,29.74677107,4.842879655,Nano,245.158013,2.343998773306928
95.0,27.60890998,5.965674717,Micro,342.374752,2.6628493711011654
75.0,28.10015017,6.641151306,Macro,265.4659135,2.419015538630698
62.0,22.15719329,1.174740673,Macro,223.0432993,2.6138315275581565
99.0,34.85208783,4.438102223,Micro,351.0736614,2.5386736489800925
33.0,20.90396594,5.870763969,Nano,114.9270444,1.922669405197864
16.0,6.352914129,5.654725259,Nano,64.56053498,2.305104478303918
49.0,15.76031391,2.761035651,Macro,179.3932673,2.6568377034279043
14.0,4.269271761,1.705284552,Nano,49.11321626,2.458788845689441
72.0,26.13477794,2.501086045,Mega,258.4322606,2.5679936591841646
63.0,24.33760554,3.647264547,Mega,223.2373898,2.4535660663859797
66.0,20.88661089,4.727851849,Micro,237.1121183,2.5881515997698696
76.0,18.62923764,3.880480663,Macro,271.1326152,2.75234382831184
88.0,35.50607789,5.870154103,Macro,311.5114489,2.4077950339197893
25.0,7.690011836,0.572313335,Mega,87.90067563,2.6426497599944354
76.0,16.70931471,1.792285775,Mega,269.7375692,2.8543174699227953
20.0,4.636437872,5.109243538,Micro,72.46791334,2.4362498993093324
19.0,4.906580811,3.263641471,Nano,66.57050729,2.450127444636413
15.0,3.773286785,0.135074302,Nano,55.67421374,2.9444230244935135
14.0,5.478510793,2.250340619,Macro,49.66101465,2.285487332412525
24.0,11.79796872,5.560012566,Macro,82.13347229,1.985915891833019
75.0,31.22615523,4.872158084,Mega,262.6487631,2.3641111666355283
27.0,3.349022876,0.783864614,Mega,93.19571336,2.993481198617854
14.0,2.470891055,1.029124697,Nano,49.76578638,2.8437566620082895
72.0,18.15760992,3.376908824,Macro,254.4566617,2.720457271998556
72.0,8.623786376,2.562239937,Micro,256.173987,3.0795314832818996
82.0,33.96648288,9.127437448,Mega,294.9693245,2.357982895784077
66.0,18.74451161,3.009174444,Micro,234.7771716,2.6754109389265746
83.0,26.01949395,4.824377926,Nano,295.053625,2.5917391963036507
61.0,11.73759835,1.040604116,Macro,218.9726225,2.9679853287413924
64.0,13.46172084,1.849160984,Mega,229.4978002,2.893648323180697
18.0,6.498471407,1.634970554,Nano,59.63995335,2.282131585996331
61.0,26.14881955,1.866911198,Nano,219.0783537,2.461119533132881
34.0,12.35039071,6.24012692,Mega,118.3347584,2.250115871316249
68.0,29.3015032,0.673080227,Nano,238.6757108,2.436098245600964
30.0,9.253700544,1.377505526,Micro,106.9208496,2.6314958363725482
48.0,14.29858127,1.588769981,Mega,167.8567745,2.627386661258282
22.0,2.685571253,2.783753323,Macro,84.11566339,3.0621671514811113
25.0,11.1329506,2.882927209,Nano,89.41418055,2.2917382760865204
88.0,31.64099255,4.554771672,Nano,310.4803676,2.4999271878952025
78.0,19.51895384,1.820807646,Micro,282.9319733,2.848124145535358
10.0,3.986323355,0.030038227,Macro,38.67562299,2.759319725289319
20.0,8.995115117,0.684036129,Macro,65.54022346,2.2082917033833027
38.0,9.608401774,0.266972471,Micro,137.5672188,2.8734442491458374
51.0,23.05943072,4.309633654,Micro,177.4958727,2.264871657175056
89.0,21.76612646,2.193168407,Micro,317.4710443,2.810490669880644
40.0,9.790167854,5.124846848,Micro,141.2633298,2.572399016308653
38.0,22.37705463,5.517499206,Nano,134.1887091,2.036415777758693
44.0,16.23221563,0.81339399,Nano,161.4546797,2.6448204990503297
99.0,32.67209561,1.801486331,Micro,349.3763302,2.6175691482861123
36.0,10.60419906,3.560618087,Micro,135.3563456,2.698232611979025
14.0,1.304559995,2.523884417,Mega,49.64602089,2.7846524207453665
41.0,9.632766329,3.042221761,Macro,146.9465532,2.737710028991643
43.0,4.246828009,1.182699755,Micro,151.641576,3.1311801498242664
34.0,8.35330882,0.260972544,Micro,114.3825324,2.6841361332125833
75.0,28.55660496,4.744486496,Micro,264.7857008,2.444903345296162
39.0,11.37745937,1.56084676,Micro,143.5997589,2.7648140572889344
56.0,24.39503194,7.606384879,Micro,210.5689447,2.3927903926035086
30.0,5.927109027,3.881455379,Mega,104.5832771,2.62715520292003
80.0,27.70590537,7.419605849,Nano,286.5328686,2.4888738001339825
15.0,7.094611415,3.51582302,Mega,54.92793416,2.1447482392150996
25.0,11.09535068,0.337279593,Micro,90.70924854,2.489780393572739
49.0,10.05574197,3.472817536,Micro,179.1315561,2.8647958231440023
93.0,25.98992347,4.655323383,Macro,333.3198427,2.6957756257001857
54.0,21.73992856,5.195618185,Nano,188.3637431,2.3273302112045924
22.0,4.85349411,0.017377461,Micro,80.92197504,3.011512850492497
46.0,19.51073972,3.107126419,Mega,163.2310879,2.3788423785919095
30.0,10.55740569,3.122487155,Mega,108.6490758,2.4873933685127385
40.0,19.53033704,2.761218278,Micro,140.7327718,2.259259237974643
11.0,1.77342788,1.882742602,Nano,40.81688385,2.7849624088454297
18.0,11.60578187,1.587599101,Micro,63.09085922,2.0225720090635444
97.0,27.20282364,8.986277187,Nano,343.7695329,2.5810635462320897
79.0,17.94459692,2.623383499,Macro,277.9127111,2.7911855792443845
44.0,17.26939778,4.424545391,Micro,158.5720707,2.413800466920369
88.0,31.53306437,4.70058828,Micro,312.5797894,2.5160637454701766
29.0,15.36355775,6.625992213,Micro,106.9995338,2.0984600546120333
40.0,15.21581134,2.527104197,Micro,143.5374924,2.485802648950507
32.0,10.99662027,0.740323295,Micro,111.4535967,2.5482712694443856
65.0,18.05932459,1.510221039,Mega,231.3045141,2.735080487658227
13.0,13.86154644,1.778025776,Mega,45.80862974,1.599487219798912
45.0,10.97413389,0.165895992,Macro,155.5045801,2.7699411707983246
80.0,23.62942306,4.262442573,Macro,282.8596166,2.6216954813086857
76.0,18.66574964,2.119379814,Nano,271.825973,2.8085510091629655
90.0,32.03602195,2.232688226,Nano,316.3712379,2.545864018801901
32.0,12.97443837,5.112082652,Nano,117.097778,2.337909992761645
52.0,12.8135709,3.97040315,Micro,182.977191,2.6601718427462684
24.0,5.095979276,2.833283442,Nano,82.39930061,2.5806828468841436
15.0,7.033246644,4.29895887,Macro,53.62777047,2.0365848368260613
10.0,4.952233443,2.039853759,Macro,37.94248252,2.2329500825263007
59.0,17.56421199,2.188043777,Micro,210.812733,2.6769104065249905
47.0,7.617127951,2.274600961,Micro,163.3418086,2.871099397465258
77.0,31.41643985,5.671164791,Mega,272.4063387,2.3876944349667286
29.0,12.86904427,5.144390057,Macro,100.2770539,2.1329446643384333
38.0,16.84811459,3.975007849,Mega,142.2229816,2.4178074148900586
48.0,10.37404092,2.612899858,Micro,166.2003482,2.725179293793237
30.0,21.09502383,7.972159086,Mega,108.2983242,1.833477048567088
36.0,7.870507587,1.157604556,Mega,129.358352,2.8728353431559497
86.0,30.72875275,3.691274704,Macro,307.2977603,2.5518824966003817
70.0,17.12263904,0.29907415,Micro,250.7257902,2.868003623482868
86.0,21.64940648,0.404270733,Nano,309.6652149,2.865846150608783
21.0,10.86014433,1.318393616,Mega,75.89440591,2.2874548008571858
81.0,22.41030226,2.189639013,Nano,287.637807,2.7238443841212985
41.0,13.32463678,5.088006037,Mega,141.314699,2.3785290857245793
76.0,29.04312897,1.68483329,Micro,273.9691943,2.5669860877937842
57.0,25.31524585,3.522263977,Nano,203.7718264,2.3739251850465966
98.0,26.1898417,0.681756659,Mega,345.962898,2.7705491284364987
72.0,22.29004916,2.95721943,Macro,254.3806868,2.6158131790054013
99.0,41.96460607,9.476641246,Mega,357.392992,2.375631672670863
23.0,5.564666466,0.327746146,Nano,82.64871392,2.8605681024253817
10.0,1.294193924,0.12850286,Macro,41.21001616,3.607730900965847
27.0,5.595845332,1.583301743,Macro,98.55411089,2.883457292651005
87.0,27.02176623,1.799590879,Micro,309.1409745,2.669118910505133
53.0,14.34088963,1.005351601,Nano,187.4408659,2.74251901090622
80.0,18.86747737,2.041285539,Nano,281.5009425,2.7896580473774995
63.0,18.44423052,0.952442375,Macro,220.344136,2.674187297353494
42.0,23.23917706,3.820399478,Nano,147.2263754,2.13187486487104
70.0,21.5538865,2.029129901,Micro,247.150991,2.6409812432307858
64.0,22.35807756,2.546508726,Mega,226.9880817,2.553165041112669
75.0,27.70803536,2.231371578,Macro,266.9140375,2.5435062507804855
22.0,0.215380634,2.2912306,Macro,77.9952183,3.1826194799136878
82.0,26.01084466,4.803605016,Micro,290.4587084,2.5746587359526143
66.0,29.88664663,5.667107554,Mega,230.667327,2.2713815836100535
28.0,14.07938991,5.9702183,Nano,97.31993362,2.025405351791109
74.0,26.87738758,3.516430061,Micro,265.1394241,2.5398000580052376
29.0,6.276701916,3.998939566,Mega,103.3118478,2.630430564637569
32.0,9.28981776,1.167053883,Mega,113.1278448,2.664535572739301
23.0,5.939914052,0.572550121,Macro,80.29530381,2.7207251600311837
17.0,6.782228139,2.37336051,Nano,61.89592054,2.366451062165884
76.0,30.98988307,8.301339322,Nano,268.3858364,2.3278947939979786
10.0,7.109840315,0.35804823,Macro,35.87378251,2.0536988438862287
73.0,28.96041023,2.673042346,Nano,261.3611269,2.4978734856346403
74.0,27.15731801,4.948756954,Nano,266.65539,2.513102007500246
72.0,19.8837268,6.352685239,Macro,257.8459605,2.624749368875919
65.0,24.69295619,1.758171533,Nano,231.1410974,2.527482199017956
78.0,28.99112621,6.265845002,Micro,275.4868697,2.432405411798714
83.0,26.50247528,5.901473185,Macro,296.3267871,2.5677352555217876
25.0,7.431420102,1.020490189,Nano,87.52421849,2.616419144037576
51.0,12.78804679,3.632374533,Macro,185.5518229,2.7521605362127914
50.0,14.7442409,2.676620177,Mega,176.9105105,2.6239728724015268
73.0,30.6636907,4.071548218,Nano,261.9545474,2.4314657862259925
64.0,21.06923812,4.019544084,Macro,226.4382638,2.541714660342872
25.0,4.097286683,2.29020686,Mega,89.30548354,2.845256930683361
16.0,10.08901804,1.471514796,Nano,53.55799661,1.9432859636168465
30.0,9.444382492,1.526273315,Mega,108.423201,2.646362350428266
99.0,32.49040456,8.220533067,Micro,347.693601,2.4886641440219357
78.0,34.10820913,5.137124807,Nano,272.7931535,2.3266866521663134
21.0,11.16659227,1.464148126,Macro,69.80773201,2.0757120178746598
76.0,17.48860583,2.950997206,Nano,268.9224504,2.7885064012510896
74.0,26.13517633,5.781930642,Macro,263.3726776,2.4865924412911364
23.0,14.39672785,3.09997532,Mega,84.3023981,2.081710151715543
95.0,36.20915318,6.000879589,Mega,341.2521798,2.487078917724007
35.0,7.886447626,1.758378079,Mega,124.2568582,2.78323089490937
90.0,36.33821886,6.054413782,Nano,321.1344333,2.425621629327159
41.0,7.143984704,1.185990305,Mega,142.4169063,2.887025713554827
31.0,11.05497474,0.739569127,Micro,114.7531983,2.681491328816083
96.0,34.00593633,4.602944767,Nano,340.1997788,2.527320456328954
38.0,10.84290228,0.306923754,Mega,133.9282262,2.7248972581785638
55.0,15.3353317,0.111007824,Macro,198.5276446,2.818139962153245
41.0,9.144210529,0.180242273,Mega,152.7138975,3.0345863491223266
64.0,14.11271658,3.313544954,Nano,227.1903317,2.7901358532239064
58.0,19.21888874,0.582177191,Micro,209.0179563,2.686569313656619
75.0,30.9009463,7.483428371,Macro,263.4491801,2.323505164308867
77.0,32.71817895,4.068253588,Micro,271.5422959,2.386420681651268
89.0,28.3891393,2.447626741,Macro,318.3029878,2.6561379976750903
40.0,12.18911788,2.852072048,Mega,145.9098049,2.6509202488330335
85.0,22.61804745,4.160026631,Mega,301.3706769,2.696151990251788
16.0,10.15692231,2.584043071,Macro,51.48248853,1.7912581518237347
17.0,5.063592359,1.535619761,Mega,63.19952192,2.678035249593748
59.0,9.284500795,0.800781459,Mega,212.2717173,3.072604039157842
53.0,25.68728247,5.371543508,Nano,192.0977956,2.2852781176158246
72.0,34.51243521,6.146297355,Mega,258.3754259,2.2934345169463604
51.0,14.28433335,1.914859941,Nano,181.2581603,2.6973264324034067
90.0,30.45575787,4.061587268,Macro,319.1462523,2.5630666309685357
16.0,6.004431969,2.725432887,Macro,56.85809932,2.2991674095705785
50.0,18.90277978,0.953107406,Macro,180.3298596,2.58145543438378
25.0,7.340897283,3.250947615,Micro,87.33887423,2.453901293408586
79.0,23.67214647,2.209946727,Micro,283.4302118,2.702369900909902
82.0,31.74991035,4.827938725,Macro,286.0666786,2.412479909456479
88.0,23.86766113,5.853575844,Micro,314.6008061,2.672421851712983
19.0,4.182629353,3.338355193,Mega,68.17931746,2.5707687187006436
67.0,10.44756548,2.178328312,Mega,236.9798995,2.9761662722310227
77.0,18.65217152,1.370781655,Mega,272.3489452,2.8070568487929353
82.0,24.48892201,2.559907081,Nano,297.2994034,2.7262961544677116
26.0,12.27610125,0.022498266,Mega,90.01227664,2.350275931170684
34.0,13.35447854,0.734024403,Macro,117.2463276,2.4381363615950735
62.0,23.86330204,4.208564348,Micro,221.4837689,2.4589672422898476
10.0,7.931488441,5.022012056,Nano,34.77154801,1.5148690725645355
72.0,23.69108173,1.627593518,Mega,253.2699162,2.602480105227336
17.0,4.755853353,5.440347967,Mega,58.43598521,2.148681888416025
92.0,36.50269966,5.544405637,Nano,327.5925024,2.443861071629807
40.0,11.38543827,0.766831031,Mega,140.4416289,2.6929150117980982
68.0,20.71881535,0.144885367,Mega,244.4277846,2.7505920035720495
49.0,19.77045829,2.139144069,Macro,173.8782046,2.452110839935221
72.0,23.0710855,0.934353612,Nano,253.6512936,2.6420512831995935
89.0,22.66199853,3.082472526,Macro,314.8244547,2.743700431076568
20.0,0.898598086,0.364684826,Mega,71.64470129,3.3694092105395015
41.0,18.82047294,2.036738638,Micro,146.0486457,2.36106093330504
17.0,12.91914773,1.904300714,Macro,58.44532347,1.8365490331082988
23.0,12.8642464,0.024461348,Micro,84.68370693,2.359619842670965
70.0,28.84317427,5.226574958,Macro,253.9130819,2.4398356273898334
22.0,3.268480628,0.009526957,Macro,78.80989575,3.1177257734808927
35.0,7.820341463,0.16292609,Micro,120.9375094,2.8135950634948697
60.0,22.22851939,1.901751815,Micro,212.5162269,2.5260375826218637
61.0,21.00894901,5.042353102,Nano,220.0359021,2.527657792147696
40.0,7.852243612,0.349657474,Micro,144.1559099,2.9906685556406276
19.0,10.36054593,1.354422273,Mega,70.07419924,2.2814348618845615
59.0,25.75238399,3.388303521,Mega,209.8044787,2.3803363080622253
10.0,2.296818223,0.334893148,Mega,40.51910041,3.2077284874497787
58.0,20.79986713,4.461833955,Nano,209.1945385,2.512494169275235
48.0,10.45590551,1.708632243,Nano,170.3719886,2.8317675987048485
35.0,17.76937744,1.421504768,Mega,123.8685578,2.285782270983471
28.0,19.75022142,4.689765848,Micro,98.1061183,1.8708265087597846
56.0,11.62903347,6.679102573,Nano,194.5256135,2.6178238865719035
89.0,26.90236509,3.092274781,Nano,317.3168665,2.6666484040289347
70.0,16.12366782,4.368896191,Nano,253.1724036,2.797714998651437
29.0,6.870957676,0.228259393,Mega,102.7241955,2.845607296791315
85.0,29.82247184,7.304243425,Nano,303.2443019,2.4830300335352264
96.0,30.36214848,6.714957659,Macro,340.8595692,2.561368961870645
67.0,24.34232653,3.136783252,Nano,233.9109001,2.4757949205885117
56.0,16.82069081,2.86187438,Micro,201.5816832,2.663515470094493
46.0,15.79668978,0.59689445,Macro,160.986847,2.580182706070515
65.0,16.42661311,4.59993881,Nano,235.1325966,2.733256086082126
21.0,9.750389723,4.396804065,Macro,74.25911521,2.1128035329908372
48.0,18.0594551,1.632843105,Micro,173.4901605,2.562923184770603
28.0,18.92451704,1.884703111,Mega,103.6206304,2.1229724646169545
77.0,28.06346238,5.958229036,Nano,273.3941501,2.4625291383427754
71.0,14.15400564,2.185417096,Micro,248.9141465,2.8499632663292305
77.0,29.79930364,4.062496317,Mega,273.202171,2.4643490463438895
64.0,17.95098004,0.156159603,Micro,231.2788009,2.8167928137016465
35.0,9.413349211,0.104001063,Macro,123.2758262,2.769163605678442
21.0,1.551312742,0.198567755,Nano,70.55455871,3.1013155747918737
50.0,23.18930833,2.019916653,Micro,173.833527,2.311332513256089
40.0,13.84088825,4.726136465,Nano,141.6677011,2.4188987197042384
26.0,5.770653662,0.878954101,Micro,93.03341835,2.8494498012141407
94.0,28.42763576,4.239315357,Micro,326.2694128,2.5758053692997693
22.0,0.861286937,0.129393639,Mega,76.14281235,3.3118990148332355
26.0,7.202913475,1.408307077,Micro,89.79028845,2.5942537425138994
45.0,24.60749369,2.55372225,Macro,162.6508972,2.253993299326325
37.0,16.69619826,4.790839785,Micro,131.2500263,2.2440874198316565
54.0,18.61129829,5.139317624,Macro,192.1091752,2.4708379855471763
80.0,23.68899056,8.226684392,Micro,285.2438359,2.5487389145652695
74.0,19.41571685,2.783297563,Mega,258.443524,2.686550642717134
97.0,28.90739759,3.861604872,Micro,344.2288883,2.652627991039693
89.0,36.89091987,10.29764311,Nano,317.8664887,2.3340174956297934
34.0,5.161887001,0.592363282,Macro,126.0282242,3.1701823906334137
62.0,24.31903081,0.722076955,Nano,220.6699758,2.5352385954896284
43.0,7.640104606,2.263525827,Mega,150.1102653,2.837428434899335
26.0,2.208687393,0.194148665,Micro,94.32551695,3.320989381390739
81.0,20.57784486,4.50390565,Micro,290.3717146,2.7372447494880614
92.0,22.48136498,3.371126652,Nano,326.3936019,2.7695095570756325
32.0,10.83204359,5.108585918,Mega,106.450803,2.2204715309847196
46.0,16.88243352,4.72763659,Mega,168.5041441,2.4922935862342355
19.0,9.22885874,1.70702226,Micro,66.80199669,2.2315026135359104
40.0,15.5960957,3.286725772,Nano,133.021187,2.2590831022466262
76.0,32.02831924,6.749787308,Macro,274.0390217,2.3875548215756406
43.0,11.1208882,0.769497292,Mega,152.4371646,2.7771195854001967
18.0,0.0262955,2.08232788,Micro,62.97088923,3.1315365572280163
85.0,40.19445822,5.326762155,Macro,296.2102472,2.2694412935226893
70.0,19.74894387,5.599312885,Nano,247.890795,2.599846116085397
46.0,22.8870475,1.144771295,Nano,169.4468283,2.419569150360234
29.0,11.39467134,2.510669081,Nano,102.9582036,2.399659403462212
20.0,13.07810577,0.249820404,Mega,71.48069286,2.1447686989826567
83.0,33.36304269,2.612161332,Mega,300.0458537,2.5219192197772387
18.0,9.71688467,1.20773669,Nano,64.97856795,2.2464794661014706
99.0,41.46858112,7.520477072,Macro,357.133617,2.4132433935531723
28.0,4.27751947,0.617684626,Nano,99.01487053,3.0100093083793946
24.0,4.583280072,1.76559653,Mega,88.89097675,2.928970911039984
59.0,17.85584792,4.287900392,Macro,209.5932192,2.5829866571372593
11.0,8.231312431,0.304835686,Mega,35.63796975,1.8242065701267125
65.0,22.01819072,3.352790007,Micro,233.5250041,2.5840707074481273
83.0,25.39696363,2.810283955,Nano,293.4955055,2.6391760597767697
25.0,8.441300609,3.061993427,Mega,94.78572882,2.596634942767662
52.0,23.79065914,0.464672096,Micro,182.0172522,2.3869446142287556
93.0,25.01357137,4.893950399,Micro,336.3264626,2.73641887623536
80.0,26.88480845,6.158385471,Nano,280.6608775,2.482775545922201
87.0,25.71992906,4.324441808,Mega,311.6053074,2.6622835860378236
90.0,31.10307277,6.854287446,Macro,322.6051055,2.521192254634063
18.0,8.838122541,2.715304509,Nano,66.89880637,2.263656470595345
70.0,17.63694287,4.824467434,Macro,252.7448024,2.7335166267636515
56.0,11.11142837,2.25649175,Nano,199.6925537,2.8787450071236185
36.0,15.54358234,4.829662566,Mega,129.3323791,2.2942156215356464
76.0,28.33102033,5.703993932,Micro,270.4629073,2.457971302262128
100.0,29.08925518,2.287391235,Micro,354.7647676,2.700364008983369
30.0,10.83082132,3.734457823,Macro,103.3493972,2.319056431092352
46.0,8.763920379,8.357128383,Micro,163.6670703,2.592907968261302
76.0,21.01323375,3.657839506,Micro,268.536964,2.667468969136029
28.0,5.200063473,2.294252711,Macro,100.8682615,2.841814474664229
93.0,27.81154194,4.878628858,Macro,330.0737233,2.626090180356825
81.0,32.15203051,8.363874342,Macro,286.3104178,2.3561559134889465
12.0,7.46670429,1.363468221,Mega,38.13925808,1.8309621804552705
16.0,2.2842643,1.365836702,Mega,59.33841514,3.01975115211675
53.0,14.10567486,1.324027483,Micro,188.1229704,2.74914202398608
56.0,19.91416231,6.070675656,Mega,198.1224608,2.4165744022347586
79.0,26.37176232,4.775905732,Micro,279.998199,2.542025663837156
71.0,32.11362476,2.522217397,Nano,255.7732487,2.421273343188386
84.0,31.46617665,3.115435233,Macro,300.6009998,2.5349714430985446
66.0,15.63237993,5.234691726,Nano,232.1468805,2.672438198668867
13.0,3.084029135,1.00780763,Mega,50.59803638,2.9603627202672973
62.0,17.79116447,0.878425861,Nano,216.1390948,2.67931315769855
34.0,7.110267429,3.588867403,Mega,119.8437713,2.681120602231525
28.0,4.164198677,0.357389068,Nano,99.89737179,3.071724928477965
72.0,19.4392213,2.993106463,Mega,256.1426344,2.7124464732337197
36.0,14.29764842,4.724222889,Mega,128.1369482,2.328836608998438
40.0,8.565813523,0.975294751,Micro,143.4349155,2.895270624683966
93.0,25.48811975,2.778442938,Nano,332.9933237,2.745961593359746
98.0,30.37795016,3.96458204,Micro,351.3836194,2.6551072701932172
66.0,26.21942701,2.934109357,Micro,236.0969659,2.481221139163886
70.0,17.89838701,2.524896129,Micro,248.1270603,2.744061614292145
37.0,11.26805079,2.303197825,Micro,132.8280043,2.6265518043903255
81.0,20.55172834,5.130861803,Macro,287.1502956,2.6916322074210663
88.0,25.79314124,3.094833521,Nano,317.0374264,2.712318585793313
