TV,Radio,Social Media,Sales,ROI,Influencer_Mega,Influencer_Micro,Influencer_Nano
68.0,28.1018425,1.426340997,245.4946136,2.517165857062759,True,False,False
89.0,31.10587709,4.739285667,314.6516345,2.520335009794824,False,False,False
54.0,9.674174412,1.365669378,191.1595594,2.9391146758779754,False,True,False
74.0,20.16118814,2.57120506,261.5225806,2.703567770305098,False,False,True
84.0,26.42486812,1.19268299,301.0353218,2.6970249643205957,False,True,False
98.0,33.39717323,7.286840033,350.3919102,2.5265486767787553,True,False,False
26.0,8.893581105,0.236530774,88.35156547,2.5149810445896867,False,False,True
87.0,19.91736078,3.127906282,306.2487772,2.78293456298723,False,False,False
49.0,9.296765758,1.840306536,170.806851,2.8402920941171548,False,False,False
100.0,37.71103171,8.096590776,355.6437032,2.439129704855779,False,False,True
69.0,20.31132319,2.926078332,250.0282238,2.710703246994274,False,False,False
70.0,23.02194895,8.345155386,245.4126376,2.4210283918788336,False,True,False
93.0,16.53028988,2.319053522,336.2135837,3.005950446142611,False,False,True
26.0,15.20439445,3.615245315,92.66783206,2.0675719962471675,False,True,False
88.0,34.39190309,5.058448106,307.9807713,2.41647644286496,False,False,False
19.0,14.70872866,2.737595238,70.95160392,1.9467423962583368,False,True,False
25.0,17.80623496,2.724311667,90.53373293,1.9884174392123974,False,True,False
42.0,7.59338776,0.350837784,154.3461066,3.090369405448559,False,False,True
59.0,10.57227241,0.978358792,206.2240263,2.9230642275834646,False,False,False
78.0,25.39863272,5.864782672,273.60741,2.5041081593357633,True,False,False
16.0,3.849731765,1.23722102,57.15088632,2.7102486975099467,False,True,False
94.0,27.47401916,5.880689586,336.3336192,2.6409201710067407,False,False,False
37.0,14.95661588,3.961661465,128.7187909,2.3019090896853163,False,False,False
45.0,16.92875024,0.551052977,162.2357016,2.596610316401535,False,True,False
64.0,26.89935681,7.413317734,222.4696465,2.2628785915129725,False,False,True
81.0,29.72285354,1.837938386,291.3337296,2.5882345407762357,False,False,True
46.0,8.066799135,0.508134517,165.2759528,3.0284224229000625,False,True,False
100.0,32.72043521,4.622529206,355.3688708,2.5874559524113545,True,False,False
30.0,11.03989483,0.224889558,108.360295,2.6259750682596974,False,True,False
74.0,26.11537916,5.268664251,263.9934407,2.505060843703064,False,False,True
25.0,7.787564905,1.171257249,82.73231231,2.43625388227003,True,False,False
17.0,6.337465655,1.733237745,63.18462712,2.520257453965173,False,False,True
34.0,12.63758596,0.308467931,112.8147944,2.403072996549081,False,True,False
21.0,2.126632572,1.771582974,73.67573204,2.9590768022665106,False,True,False
56.0,8.731409299,3.349439969,199.5647998,2.9312912800839768,False,False,True
77.0,29.54985454,5.219418108,271.7395527,2.431254550217944,False,False,True
42.0,15.20469724,2.230216304,151.2248068,2.544376659823816,False,False,True
11.0,4.512800943,2.2934618,35.05080497,1.9684537668511701,False,False,True
20.0,10.33151042,1.335153841,69.4310121,2.192558443407308,False,True,False
27.0,6.665685049,1.885684114,95.65706989,2.6906718965286673,False,False,True
54.0,26.55541659,4.633747811,192.9436776,2.2648851993873427,False,False,True
14.0,9.102133973,0.114328704,50.32466078,2.1676282679296985,False,True,False
52.0,14.79010177,3.012857573,179.1528586,2.566551050073292,False,False,False
50.0,23.42542742,1.702195369,177.0023893,2.3560227613899194,True,False,False
50.0,19.57574792,0.47773224,176.8909589,2.5250845282202468,False,True,False
78.0,19.20396374,2.635150336,275.7605866,2.762049615044503,False,False,False
54.0,15.69645629,3.306405925,184.643663,2.529266078036883,False,False,False
57.0,21.18777348,1.021528117,200.0908822,2.526103351068788,False,False,False
56.0,15.92090337,0.310011712,197.1262712,2.72911219491284,False,True,False
94.0,25.30668459,8.030213252,332.6334624,2.6122315529685087,True,False,False
58.0,18.16916172,0.137570341,204.3054142,2.677423192971718,False,False,False
74.0,19.41782899,4.035883388,265.9391924,2.7288769807812403,False,False,False
96.0,37.19547402,8.66657884,337.2020617,2.3769715360934187,False,False,False
82.0,28.51798649,5.24218225,291.5637059,2.518687637324189,False,False,True
48.0,14.59080695,0.457234705,175.001346,2.775682501886585,True,False,False
46.0,22.78233554,1.590795934,164.5918119,2.338844505744497,True,False,False
97.0,42.19441845,5.549949955,344.7151915,2.3815447557550176,True,False,False
15.0,1.724488258,2.238012224,52.14299852,2.749795501363141,False,True,False
23.0,4.290951161,0.999133071,86.23968543,3.048406810060006,False,False,False
17.0,9.735393504,4.97714354,62.67089721,1.9762183367116415,True,False,False
29.0,11.27808484,3.290785312,100.8025627,2.313637290761205,False,False,True
79.0,33.57670036,2.990845572,282.0397908,2.4404757280729346,True,False,False
28.0,10.82316525,0.023109357,94.73689499,2.43876397282453,False,True,False
39.0,19.19282825,1.538106706,140.8227323,2.357618081882281,False,False,False
97.0,35.7618836,7.309638816,347.3233081,2.479614000827953,False,False,False
15.0,2.251002844,2.071719253,44.76171723,2.3165326813321814,False,True,False
73.0,38.76584877,3.606399358,258.9137088,2.244159345085723,True,False,False
26.0,15.96243391,3.251310532,94.26338068,2.0848390648317277,True,False,False
44.0,0.132417912,0.091141363,155.7968397,3.5229375982876494,True,False,False
73.0,25.14783209,3.786915705,256.954759,2.52077691423497,False,False,True
75.0,25.70465202,5.893578362,263.5301403,2.472181192460952,False,False,True
59.0,13.04265832,1.123624456,213.4828328,2.9177761217360443,True,False,False
22.0,9.963834215,5.045815917,72.56953736,1.96082743557885,False,False,True
93.0,26.97803866,6.000294191,327.3526318,2.5984835994549482,False,False,True
39.0,8.192233052,1.786003784,139.7761666,2.853842351819037,False,False,True
22.0,5.538209038,3.675905542,80.25905423,2.5712423789661125,False,True,False
19.0,7.726151916,2.074506079,66.31751682,2.302638947746027,False,False,False
63.0,19.33340894,6.70398406,225.4610415,2.532206232722919,False,False,True
66.0,19.53230719,3.884088166,235.9187645,2.6384284846276733,False,False,True
92.0,31.62614758,2.225636163,327.8182529,2.6047962384818684,True,False,False
84.0,28.27780956,3.840343724,299.0219882,2.575152805510579,False,False,True
47.0,13.83842892,2.524159498,166.7838325,2.6322130560660644,True,False,False
46.0,14.71086338,0.961338138,166.2649357,2.6959461736009693,True,False,False
45.0,18.63377368,1.63969465,168.6752956,2.5841325720158803,False,False,True
59.0,23.06216322,2.518604614,207.2001801,2.44973160454934,False,True,False
15.0,3.013590798,4.312852977,51.37877069,2.30125187906241,False,True,False
11.0,0.038150719,0.266766715,34.05955871,3.012809152198183,False,False,False
88.0,35.92794676,8.670850647,311.9081452,2.3522697890134414,False,True,False
21.0,6.326904995,1.731504711,78.82350018,2.71258823099753,False,False,False
65.0,25.28510272,12.05474882,228.4543835,2.2323110700498483,True,False,False
91.0,27.85349299,7.912248122,327.304958,2.581966982000442,False,False,False
74.0,26.3268719,0.204875336,267.4578554,2.660431781536017,False,False,False
90.0,28.58855473,4.505421748,319.4801251,2.595416398438466,False,False,True
58.0,20.90685872,4.012199218,210.1743325,2.534692719943236,True,False,False
62.0,27.34392422,1.912193777,221.5407249,2.4276807929445674,True,False,False
69.0,26.11436417,2.022409609,244.2670557,2.5146712845924073,False,False,True
14.0,4.432798462,0.637216069,48.50317794,2.54342637553599,True,False,False
51.0,11.9448119,1.367738794,180.2701025,2.8030314542759722,False,False,False
17.0,6.644540939,0.889902454,57.85481043,2.358105684456112,False,False,True
89.0,22.22106752,4.799168916,321.5551625,2.7715437614831857,False,True,False
12.0,3.188129588,1.048343863,40.58860539,2.49984120705104,False,True,False
77.0,28.84546272,2.077203913,277.7545,2.5736437827701875,False,False,True
35.0,14.30888641,1.266797266,123.4672451,2.441237292825558,True,False,False
45.0,16.51570417,6.973442838,160.1700141,2.3386189067487004,False,True,False
69.0,21.53031815,0.808431096,244.3593923,2.6753091575829875,False,False,False
36.0,12.46065694,1.91697969,130.308934,2.5866424611590597,False,False,True
90.0,30.76362901,3.521698276,320.1647752,2.57604644241915,False,False,True
68.0,18.5450234,3.901617087,246.5262933,2.725654507150362,True,False,False
97.0,32.66492942,3.404343568,342.131861,2.571080861250764,False,True,False
88.0,20.3636207,5.245145153,313.5980144,2.7603329025312093,False,False,False
37.0,18.11528843,3.862596413,129.2207028,2.1910026638626907,False,False,True
26.0,12.88857643,4.686955087,91.42400652,2.0980583216600124,False,True,False
100.0,34.99956608,3.442713665,354.6234629,2.5615257387641193,False,True,False
85.0,24.15551314,4.220903998,303.2976855,2.675139091146537,True,False,False
55.0,24.07212451,5.369232218,194.5590745,2.3040732887169018,False,False,False
52.0,20.30070166,4.283666628,184.9717778,2.4152680492760976,False,False,False
34.0,11.61161414,3.240610721,114.6961146,2.3478176260415293,False,True,False
70.0,23.31774328,5.445912683,249.273605,2.523940639595053,False,True,False
34.0,12.36083061,5.470915563,121.709956,2.3481739471744962,True,False,False
74.0,28.296297,5.03540586,260.0953411,2.4232853310755718,False,False,True
20.0,6.660924603,0.657145317,74.78780996,2.7376681507519915,False,False,True
76.0,21.01001801,4.471264224,275.7361419,2.7171133023742793,False,True,False
50.0,11.75894464,0.697241088,173.1877931,2.772948605190878,False,True,False
33.0,10.17684557,1.872567716,117.5528494,2.60942020828786,False,False,False
14.0,1.171320283,2.402996799,47.39172408,2.696646695224342,False,False,False
34.0,8.964285289,2.893730794,123.3492232,2.689807229705402,False,False,False
47.0,11.99797611,2.844788545,172.2701919,2.7856159546074224,False,False,True
79.0,28.99004026,5.70656376,287.583199,2.529391281989497,True,False,False
17.0,7.089038619,0.26723685,56.96744934,2.3389228542971034,False,True,False
52.0,15.04080543,2.272803588,182.727109,2.636237119791984,True,False,False
38.0,14.03210293,0.298856444,141.2176727,2.6985492792276666,False,False,False
86.0,27.93960266,6.37750394,307.7189371,2.557565967099146,False,False,False
33.0,3.887493556,2.279986256,116.0153021,2.96203132437578,True,False,False
33.0,8.231079212,1.830718076,118.4636653,2.7510153491204186,False,True,False
23.0,12.15512676,2.918798045,85.0929438,2.2349401653707446,False,False,False
66.0,16.43219543,3.237042142,236.891033,2.7651819919712355,False,False,False
69.0,21.32044497,4.852932371,249.2061005,2.618443386821409,False,False,True
96.0,31.45066121,5.395932867,343.9108493,2.5887818328309105,True,False,False
20.0,8.556137899,2.255180617,79.28170883,2.5731358685227907,True,False,False
43.0,17.61064561,1.7945904,149.4068721,2.3941400057530204,False,False,True
59.0,21.49268803,1.530348612,205.6847968,2.507646695619641,False,False,False
40.0,23.74013807,2.669949446,137.1688236,2.065481747286544,False,False,False
16.0,2.452537089,0.865971168,61.06091789,3.1607470451490354,False,False,False
100.0,36.07233519,7.343767899,353.6186338,2.4656829057790968,False,True,False
87.0,26.99627762,1.866030869,312.1486992,2.694134988943669,False,True,False
37.0,14.07541414,0.27774083,131.6662526,2.563936970901167,False,False,True
26.0,2.411407696,1.128846504,93.18048032,3.1543560759202944,True,False,False
21.0,1.086564488,1.233637133,75.25843567,3.227177744562434,False,False,True
86.0,18.90730836,4.165039776,305.2043714,2.7981828264983086,False,True,False
95.0,25.73376486,2.270527985,336.6571388,2.7369543860085264,False,False,True
88.0,32.8470874,6.447430549,310.7435048,2.4411381558827068,False,False,False
79.0,23.39125587,5.083688528,281.8609461,2.6225735465953415,False,False,True
93.0,34.11216622,2.786386971,329.1673553,2.534034038208258,False,False,True
49.0,10.55474179,0.342502633,178.562485,2.9811469078439545,False,False,False
39.0,10.42906573,4.37599992,138.4315947,2.5728357177462158,False,False,False
53.0,25.16287834,5.689885638,186.5292231,2.2244850885170426,False,True,False
49.0,14.16394929,1.040513946,173.8000165,2.7069771747978546,False,True,False
78.0,21.17355108,1.521428549,279.8417838,2.7791036338757644,False,False,True
95.0,28.46452027,3.601174633,344.9207919,2.7145075794320976,True,False,False
55.0,20.873105,2.839873992,193.9000676,2.4633811359078033,True,False,False
90.0,24.74690445,7.061842686,323.8554048,2.6587204319441358,True,False,False
20.0,7.833709453,4.783670357,71.07465941,2.179042578650342,True,False,False
57.0,16.22435758,2.816390044,209.5364989,2.755581782758091,False,False,True
37.0,7.139056221,2.660930829,129.8872684,2.7753697508768864,False,False,True
49.0,18.91431788,0.747304256,172.2528762,2.5087213328402567,False,False,False
31.0,12.53100733,2.685308786,114.0487612,2.467716399414979,False,False,True
16.0,1.575240439,2.036787105,59.08480912,3.012682344415537,False,True,False
24.0,11.01989424,0.759861818,86.73732416,2.424201104652484,False,False,False
62.0,17.83636305,3.980693917,222.5440304,2.655116255007842,False,True,False
99.0,35.23872291,2.678608349,353.0973035,2.5789087491930633,True,False,False
99.0,29.65963013,7.73038091,353.5486523,2.5921887505112995,False,True,False
75.0,21.56510793,6.507939785,267.8527494,2.5986691510337474,False,True,False
68.0,11.14928351,3.602205534,240.9624117,2.9118800698785883,True,False,False
98.0,34.89357897,6.591226551,352.3186779,2.5258570392956314,False,False,True
26.0,10.72282034,2.627919227,90.79028582,2.3072065943110713,False,False,False
15.0,1.619455174,0.263737433,56.22270792,3.3300993022308654,False,False,True
75.0,24.76678077,8.778415289,264.8282337,2.4397969077880886,False,True,False
61.0,9.879165582,1.436028111,213.0716274,2.94642960239523,False,False,True
16.0,3.815213208,0.3327901,53.21920964,2.6414135845842694,False,False,False
53.0,19.36161231,1.654827873,189.6550645,2.5623370163586947,False,False,True
13.0,1.430684248,1.661340041,46.63333169,2.897915815468727,False,True,False
62.0,21.56658905,1.046840025,219.9001444,2.5988799509009852,False,False,True
21.0,6.753057335,1.970540402,75.12415924,2.5274248395067356,False,False,False
61.0,26.01795786,4.539550507,216.5499263,2.365179330044448,False,True,False
13.0,1.523935466,3.518965997,51.33690796,2.8452689865471443,False,False,True
67.0,23.74360068,2.231237256,237.0171391,2.5492611158209573,False,True,False
90.0,30.45987894,6.350355454,315.1792046,2.485439807805549,True,False,False
50.0,21.86344116,5.987261805,176.9233723,2.2725982625942494,False,False,True
12.0,7.525871114,4.351137632,45.3684816,1.900090672270678,False,False,True
75.0,20.29945501,8.637936045,268.5657321,2.583918350980009,False,False,True
60.0,31.9179502,1.642863312,215.7581688,2.306074099840176,False,False,False
74.0,22.32464234,4.001166429,266.3627574,2.6549774247352427,False,False,False
10.0,2.687161173,2.552869928,37.08405319,2.433331857673615,True,False,False
54.0,13.68614516,0.864997463,199.0335836,2.9034320360580113,False,False,True
40.0,9.95269779,0.498155859,146.8899396,2.911545176657512,False,False,True
51.0,27.45609511,1.952142405,181.3418933,2.255265118404952,False,True,False
80.0,19.32978829,2.659791544,286.7241475,2.8113082529281637,False,False,False
14.0,2.648968868,2.182940143,55.57428349,2.951070093719029,False,False,True
29.0,8.943415485,2.715735436,105.320521,2.5903276043475643,False,False,True
61.0,9.574189313,1.846560373,215.9117227,2.9813516655950734,False,False,True
83.0,31.88569222,3.03815294,296.2449421,2.5121716621269647,False,True,False
15.0,7.631560662,1.459345124,55.44668068,2.301560645852588,False,False,True
39.0,21.55430149,3.285517042,145.7086026,2.2824094107811868,False,True,False
58.0,20.76268193,4.156663595,208.8131736,2.5182684725489457,True,False,False
64.0,20.53317132,4.245637001,226.7806507,2.5544457623267802,False,True,False
59.0,21.18724484,1.117233143,206.6212101,2.541326323295533,False,False,True
89.0,30.51487365,9.431987087,314.25191,2.437065223642382,False,False,False
64.0,26.37581692,3.715556358,225.7821031,2.399604716501585,True,False,False
14.0,2.359354088,1.141379612,50.49789748,2.8854731661907405,False,True,False
54.0,13.09647398,1.75071503,195.8150488,2.8441981672128698,True,False,False
40.0,6.151431894,5.955430467,143.1785436,2.7477867043317445,True,False,False
23.0,9.665970142,3.653518074,77.78736554,2.141752798866036,False,False,True
67.0,22.28131803,5.024264569,237.488704,2.518288922616956,True,False,False
37.0,4.539363375,0.807812497,128.1104963,3.025242974578307,True,False,False
33.0,20.81105562,4.438582726,118.5002089,2.034350980792611,True,False,False
97.0,29.94711311,4.767623725,345.9467083,2.6264844512681216,True,False,False
67.0,16.70537458,2.657607685,238.3346609,2.759685395864207,False,False,False
27.0,2.742980844,0.29066076,96.01512547,3.1969191993425237,True,False,False
46.0,13.78266234,0.176731945,164.256028,2.739454425094014,False,False,False
17.0,6.933958113,1.745695372,60.64135781,2.3614554552078295,False,False,False
70.0,25.1423791,3.418215318,248.981991,2.5261819134740193,False,False,True
97.0,30.53983841,8.846154241,348.4529616,2.5549028520227957,True,False,False
100.0,30.10706369,8.054539885,357.7881952,2.5896355133557596,True,False,False
18.0,1.481611067,2.321315362,59.54822642,2.731203382899788,False,False,True
63.0,15.79820177,4.337964302,225.7454019,2.715369406191926,False,False,False
47.0,15.58848883,4.779978973,166.45073,2.470751308857699,True,False,False
77.0,25.0517546,4.273356679,270.1674917,2.540956585421041,False,False,True
60.0,17.59914055,1.792459542,217.0082053,2.733389994011055,False,False,False
12.0,5.30937103,0.886191819,40.69035888,2.2362792081607012,False,True,False
58.0,21.36662978,4.869841897,209.9160703,2.491985551162581,False,False,False
66.0,18.19837817,6.138034353,236.411755,2.617015092776777,True,False,False
98.0,37.29968791,5.509882621,346.9490364,2.4639591974582244,True,False,False
23.0,14.80553314,1.818714968,80.27251748,2.0258432983058485,False,True,False
29.0,4.442709588,3.533258348,104.4211823,2.8240283656870817,True,False,False
57.0,2.451159611,1.932471284,201.4312428,3.281513977961958,True,False,False
10.0,1.667023998,5.648119947,34.78708531,2.00905550773924,False,True,False
97.0,34.78643691,5.168134754,344.0295871,2.511997831982063,False,True,False
62.0,13.25095926,2.680226827,218.1731421,2.7995614214884164,False,False,True
78.0,31.21946728,7.587730571,270.6535949,2.3170968902554057,False,False,True
32.0,21.47726978,3.45746956,113.6751386,1.9965866168484683,False,False,False
56.0,21.41117235,3.944672626,199.0041018,2.446094707254362,False,True,False
44.0,12.6133501,2.000279606,158.6730922,2.7071023070212186,False,True,False
25.0,15.66067741,4.894260232,93.293216,2.0479276414152534,True,False,False
46.0,7.179374076,3.421230648,166.49574,2.941589419616251,False,False,False
49.0,17.57987378,1.218985086,173.6120794,2.560693237376353,False,False,False
84.0,28.25584373,5.699994101,298.8823429,2.5338495185649106,True,False,False
12.0,6.299113349,0.91215344,40.15359647,2.090106649968089,False,True,False
99.0,34.92092671,6.825080712,355.9261224,2.528854131775288,False,False,True
47.0,12.91493042,1.829351188,172.8780528,2.7999038663622704,False,False,True
31.0,10.82249016,0.857715137,107.3165162,2.5144329895606967,False,False,False
64.0,22.33541786,0.434649663,225.8049954,2.602337440156379,True,False,False
88.0,25.59728155,4.903209547,314.3113297,2.6524052920820105,False,True,False
94.0,21.23189006,4.101766949,334.2461302,2.800937627971894,True,False,False
13.0,11.97337764,0.12416714,49.49801278,1.9722252998805088,True,False,False
94.0,33.99373618,5.491583816,334.7914212,2.508076702442129,False,False,True
61.0,26.82343484,5.586457741,214.3465426,2.2946878181465657,False,False,False
75.0,26.57604552,6.141799337,265.2172358,2.4621476242129345,False,False,False
83.0,24.14078851,5.204844004,292.313545,2.6019128510720986,False,True,False
10.0,5.298172116,0.903993562,37.069275,2.287920993817157,True,False,False
84.0,27.29955891,5.084324988,305.1819706,2.6222012909232735,False,True,False
27.0,8.356876047,3.829888213,97.93025316,2.499064544095635,False,True,False
66.0,34.39442709,3.764872969,240.8906045,2.312713356978685,True,False,False
60.0,11.20191354,3.278170228,210.069569,2.820479762809496,False,True,False
44.0,11.82249558,1.840562767,155.6302295,2.6989589862449064,False,False,False
11.0,2.478502537,1.480315228,38.86596606,2.5981977099110676,False,True,False
38.0,9.953269119,0.713255761,134.3960949,2.7615716394665246,False,False,True
35.0,14.57976711,3.274513943,124.1763504,2.3494095071595296,False,False,True
49.0,16.59159546,0.394758957,177.3087891,2.6870523559992296,False,True,False
63.0,18.66286971,2.145018859,225.8508972,2.69486442214869,False,False,True
26.0,17.17752921,2.97097749,94.50404095,2.047824462974443,False,False,True
39.0,5.04461794,2.012805814,138.8562113,3.0148497241542005,False,False,False
31.0,18.12941166,3.425164997,113.5480982,2.160574880872453,False,False,False
32.0,11.85926874,1.787562176,110.3772781,2.418071000440709,True,False,False
14.0,11.24439034,2.602426966,53.87149398,1.934565569487634,True,False,False
77.0,25.46734474,1.829690923,273.7988825,2.6251837433298384,True,False,False
69.0,21.04661271,5.599101966,245.6431449,2.5682608544681433,False,False,True
88.0,29.43758471,5.523007979,317.1594292,2.5793583315117914,False,True,False
93.0,24.64119515,4.856110743,326.0358817,2.6615759369009195,True,False,False
10.0,0.573244039,1.072542455,33.71960742,2.8954341072088696,False,True,False
85.0,29.57319313,5.647527894,298.3137084,2.4813834575193305,False,False,True
91.0,29.48179455,2.502110175,324.8713637,2.6415762650115355,False,False,True
92.0,26.8926879,3.890886001,327.8695387,2.6703045715574314,False,False,True
25.0,13.96921225,5.209408375,90.62518481,2.0513357711923805,True,False,False
33.0,7.841799099,2.114598916,113.3965237,2.63980521971146,False,False,True
77.0,28.46882717,3.439719406,274.9067731,2.524198345702474,False,False,False
69.0,26.94994463,2.112651668,245.3328876,2.5017988189346316,False,False,True
25.0,1.247191596,1.757639591,90.04268581,3.2152554396327986,True,False,False
67.0,28.20812272,4.03044572,239.6004589,2.4143885050585276,False,True,False
47.0,19.60088777,8.160758956,166.9758535,2.2334426917047896,True,False,False
81.0,32.48179976,5.065837233,287.9154222,2.4286896770198876,False,False,False
98.0,33.80416617,6.854701422,349.6410831,2.5215919412295325,False,False,False
78.0,24.73579762,4.85653667,279.5227695,2.5979803426012276,False,False,True
35.0,15.07233814,0.928096772,123.5652911,2.422828183979389,False,False,False
26.0,8.871762171,1.900113447,91.7104474,2.494037789987175,False,False,True
58.0,27.23205765,4.969437558,211.7283823,2.3472824016028255,False,True,False
46.0,23.82047528,1.627421268,159.4508481,2.2317080810472567,False,True,False
60.0,17.22084922,5.41143896,216.6682401,2.622077215482961,True,False,False
51.0,16.17484875,1.898537466,185.0487647,2.6790168375607415,False,True,False
27.0,12.24599734,2.026165043,99.96302723,2.422044822908885,True,False,False
55.0,14.65663336,3.817979653,191.5212661,2.6066318452893897,False,True,False
88.0,31.06040008,5.598760009,313.1249453,2.511848668613245,False,True,False
33.0,5.338710726,2.31694426,120.252124,2.9578203583587444,False,False,False
43.0,14.62315899,3.608015493,154.2647062,2.519381793710808,False,False,True
84.0,31.21585735,1.944918744,296.6152122,2.531693815018951,False,True,False
97.0,31.41745386,4.01690321,343.4816646,2.59359936650312,False,False,True
49.0,18.60629352,5.167471593,175.5391351,2.412121110230181,False,False,True
54.0,26.81127265,7.62812867,193.8712032,2.1921360876077896,True,False,False
15.0,5.559327554,1.207829519,48.27654502,2.2178617473148234,True,False,False
68.0,16.84529732,4.987388927,243.3928083,2.709401426901316,False,False,False
37.0,13.33891846,2.531478926,132.8755737,2.5132319836730646,False,True,False
79.0,26.74288882,4.026507794,285.6838804,2.6025822243024326,False,False,True
96.0,24.60359711,4.14617113,342.9582007,2.749169040861058,False,False,True
56.0,14.68210758,3.733367354,204.1140192,2.742897487129273,False,True,False
31.0,12.32745975,1.450388739,106.7625412,2.38427134850454,True,False,False
34.0,18.15111996,3.103474045,120.1130232,2.173810619061484,False,True,False
62.0,26.56556136,2.245302708,216.2518814,2.3813437259893115,True,False,False
38.0,15.20246594,2.346264462,128.9935813,2.3221697483720645,False,True,False
32.0,14.48736052,0.931805763,111.1881219,2.3447928467662975,False,False,False
91.0,35.48887371,6.478934029,324.6273336,2.441397952782713,False,True,False
30.0,11.87771692,0.521646686,105.5402871,2.489195075679505,False,False,True
53.0,17.7104836,0.670137979,185.0330295,2.5922025531147272,False,False,True
87.0,34.45287378,5.827060764,308.2204699,2.421595132054769,True,False,False
92.0,27.8684782,2.766438696,323.4020966,2.6371126982885285,False,True,False
97.0,38.91395638,9.088162781,349.3943713,2.409581137997421,False,False,True
99.0,34.47576407,4.93427199,347.5524099,2.5110347471431758,False,False,False
68.0,16.41037116,3.082835585,243.3430795,2.7812796964823376,False,False,False
73.0,17.20243034,5.265145607,263.0079568,2.754945374815132,True,False,False
73.0,31.85438735,5.430961826,260.1410479,2.3587996940994516,True,False,False
20.0,7.325061924,1.587892055,70.88148393,2.4515476343746303,False,False,True
38.0,17.17151486,4.116564215,139.0004943,2.344493133673011,False,False,False
79.0,28.23216199,4.76982045,280.3209694,2.502821497379917,False,False,False
48.0,7.395379413,2.925949505,172.524878,2.958178100546553,False,False,True
79.0,26.65916629,5.058853639,286.0745214,2.583811755154677,True,False,False
28.0,15.98710355,0.831085792,95.67204115,2.134669930994822,True,False,False
61.0,21.98199898,4.021468949,220.8382216,2.5382691846285614,False,False,False
59.0,19.15990669,4.831583416,212.4086283,2.559402512579342,False,False,True
99.0,33.3817234,8.147554697,349.6352619,2.487988742521434,False,True,False
66.0,22.43386587,0.874304744,232.4095312,2.6023322345779563,False,True,False
12.0,2.689973086,1.873918167,46.74453019,2.8220742020105796,True,False,False
14.0,4.702788925,1.325031956,47.20872537,2.357157358781154,True,False,False
37.0,11.56440578,3.196670639,129.1776006,2.4956513569061447,False,True,False
95.0,24.08392299,3.537059462,338.2973414,2.758886241450777,False,True,False
74.0,20.71704181,3.564433801,263.5298439,2.681378583926195,False,False,True
85.0,27.47012019,5.023978417,304.9218522,2.5952099366276897,False,False,True
17.0,14.6946038,0.474445692,60.56969734,1.8828562949944434,True,False,False
42.0,12.05907089,1.472850958,146.8234527,2.643946901421491,False,True,False
60.0,17.8876588,4.215976155,219.1544568,2.669241829793722,False,False,False
32.0,11.21930355,0.656788657,114.7290885,2.614842907128728,False,True,False
29.0,22.05660505,4.372790192,102.160097,1.8430671407107682,False,False,True
56.0,22.65913506,0.484667648,201.9764459,2.552018464985684,True,False,False
11.0,7.322336297,1.174883484,36.9690515,1.896119134689463,False,True,False
57.0,23.27044919,5.741407966,204.2368808,2.374520066803986,False,True,False
95.0,38.05125413,3.180587039,337.0168508,2.4738478751228192,False,True,False
70.0,18.39714752,1.654340278,248.034799,2.7543664748369507,False,False,False
46.0,15.43266188,1.018386283,154.8304186,2.479228502232433,True,False,False
84.0,28.06256577,3.420994554,294.0207823,2.545996862887644,False,False,True
72.0,26.44800535,3.509245812,256.3737002,2.51452150070864,False,True,False
14.0,6.167699608,0.901902768,45.77378949,2.172503717589853,False,False,True
52.0,18.25418226,2.745603394,182.7775529,2.5038094463224603,False,False,True
13.0,2.879753335,0.221099517,40.56580781,2.519481929490526,False,True,False
76.0,31.36438375,7.209496962,269.9524569,2.3561430862115005,False,False,False
93.0,23.00790846,4.42627669,330.7429786,2.7462549623104255,False,True,False
31.0,7.682984504,1.443827375,110.0272035,2.7419871738572317,False,False,True
31.0,20.5097048,1.575745303,110.6422897,2.084230038274599,False,False,False
62.0,16.99203482,3.781429364,219.1695306,2.6478235840510487,True,False,False
47.0,18.76508582,6.298226829,160.5020705,2.2272369198701725,False,False,False
87.0,37.93348578,7.081628466,305.2916435,2.3125506896968826,False,False,False
52.0,12.04481355,0.370684494,187.710916,2.914064498450065,False,False,True
94.0,34.83022342,6.007376739,330.30906,2.449680649985618,True,False,False
14.0,3.492288507,1.662926385,51.36711319,2.6816255249348835,False,True,False
45.0,14.18460355,5.545421141,153.5787045,2.372603830033042,False,False,False
20.0,6.533529151,0.389875207,68.65396305,2.54997332941665,True,False,False
63.0,27.00388098,4.800652099,221.1447837,2.332639342421754,False,False,True
80.0,31.5992473,5.409547295,280.2136399,2.3948083635071824,True,False,False
85.0,28.20271003,7.586978644,300.0219219,2.4838371983036645,False,False,False
88.0,24.62803209,9.751647012,314.4924171,2.5698091334091457,False,True,False
26.0,8.09305976,2.677550763,91.56749737,2.490235981062228,False,False,False
47.0,11.6137875,1.815052726,164.6803039,2.725193852539718,False,False,True
75.0,30.5037236,3.850431399,269.8695308,2.467848897030642,False,False,False
63.0,20.16504866,3.549288353,225.4633762,2.6000703455323553,False,True,False
90.0,32.90465972,5.083271911,321.5275916,2.5121711672549814,False,False,True
69.0,17.55118962,3.143709747,246.2388495,2.7452937818958594,False,True,False
